Event Title,Date,Location,URL,Date_of_check
TechX Summit,Date: 3-5 April 2024,Location: Sands Expo & Convention Centre,https://www.htx.gov.sg/techx/txs2024,16/04/2024 00:03:25
FSI & AI Singapore Summit 2024,Date: 4 April 2024,"Location: Parkroyal Collection, Marina Bay Singapore",https://www.cdotrends.com/event/fsi-&-ai-singapore-summit/2024/,16/04/2024 00:03:25
"International conference on Teaching, Education and new learning Technologies",Date: 4-5 April 2024,Location: Funan Showsuite,https://arsss.org/Conference/38052/ICTENLT/,16/04/2024 00:03:25
Mummys Market Baby Fair,Date: 5-7 April 2024,Location: Singapore EXPO,https://www.mummysmarket.com.sg/expobabyfair,16/04/2024 00:03:25
International Conference on Recent Developments in Social Science and Business Management 2024,Date: 6 April 2024,"Location: Village Hotel Changi, Singapore",https://expo.overseaseducation.sg/,16/04/2024 00:03:25
World Uni Expo @ Suntec,Date: 6 April 2024,Location: Suntec Convention & Exhibition Centre,https://expo.overseaseducation.sg/,16/04/2024 00:03:25
Grand Home & Living 2024,Date: 6-14 April 2024,Location: Singapore EXPO,https://www.poyaevents.com/,16/04/2024 00:03:25
International Conference on Business Economics and Finance 2024,Date: 8-9 April 2024,"Location: Village Hotel Changi, Singapore",https://technoconferences.com/Conference/12609/ICBEF/,16/04/2024 00:03:25
GFSI Conference,Date: 8-11 April 2024,Location: Sands Expo & Convention Centre,https://mygfsi.com/events/gfsi-conference/,16/04/2024 00:03:25
SVA Local Conference 2024,Date: 12-13 April 2024,"Location: HortPark, Singapore",https://sva.org.sg/news/localconf2024/,16/04/2024 00:03:25
"2024 International Conference on Computing, Machine Learning and Data Science",Date: 12-14 April 2024,"Location: Nanyang Executive Centre, Nanyang Technological University,",https://www.adex.asia/,16/04/2024 00:03:25
ADEX Ocean Festival Singapore 2024,Date: 12-14 April 2024,Location: Suntec Singapore Convention & Exhibition Centre,https://www.adex.asia/,16/04/2024 00:03:25
Singapore Maritime Week,Date: 15-19 April 2024,Location: Suntec Singapore Convention & Exhibition Centre,https://www.smw.sg/,16/04/2024 00:03:25
Cashless Asia Forum 2024,Date: 16-17 April 2024,Location: Singapore,https://www.cashlessasia.co/,16/04/2024 00:03:25
AtoZero Asia 2024,Date: 16-18 April 2024,Location: Sands Expo & Convention Centre,https://atozero.energy/asia/,16/04/2024 00:03:25
Black Hat Asia 2024,Date: 16-19 April 2024,Location: Sands Expo & Convention Centre,https://www.blackhat.com/asia-24/,16/04/2024 00:03:25
Apidays Singapore 2024,Date: 17-18 April 2024,Location: The Arts House at The Old Parliament,https://www.apidays.global/singapore/,16/04/2024 00:03:25
The Meetings Show Asia Pacific,Date: 17-18 April 2024,Location: Sands Expo & Convention Centre,https://www.themeetingsshow-apac.com/,16/04/2024 00:03:25
Marine Insurance Asia 2024,Date: 18 April 2024,"Location: PARKROYAL Pickering, Singapore",https://marineinsuranceasia.com/,16/04/2024 00:03:25
Asia Sustainable Plastics Summit 2024,Date: 18-19 April 2024,Location: Singapore,https://www.ecv-events.com/,16/04/2024 00:03:25
4th Annual Private Wealth Asia Forum,Date: 19 April 2024,Location: Sands Expo & Convention Centre,https://www.marketsgroup.org/forums/private-wealth-asia-forum-spring-2023,16/04/2024 00:03:25
GREEN4SEA Singapore Forum,Date: 19 April 2024,Location: Sands Expo & Convention Centre,https://events.safety4sea.com/2024-green4sea-singapore-forum/,16/04/2024 00:03:25
MarketWise Asia Trading Festival,Date: 20 April 2024,Location: Suntec Singapore Convention & Exhibition Centre,https://marketwiseasia.com/mic2024,16/04/2024 00:03:25
Entrepreneurs’ Organisation Global Leadership Conference 2024,Date: 22-24 April 2024,Location: Sands Expo & Convention Centre,https://events.eonetwork.org/2024glc/,16/04/2024 00:03:25
The MarTech Summit Asia 2024,Date: 23 & 24 April 2024,Location: Raffles City Convention Centre,https://themartechsummit.com/singapore/,16/04/2024 00:03:25
Food & Hotel Asia (FHA),Date: 23-26 April 2024,Location: Singapore Expo,https://foodnhotelasia.com/,16/04/2024 00:03:25
ProWine Asia,Date: 23–26 April 2024,Location: Singapore Expo,https://www.prowine-singapore.com/,16/04/2024 00:03:25
HR Tech Festival Asia 2024,Date: 24-25 April 2024,Location: Sands Expo & Convention Centre,https://www.hrtechfestivalasia.com/,16/04/2024 00:03:25
Asia Bio Partnering Forum,Date: 24-25 April 2024,Location: Sands Expo & Convention Centre,https://informaconnect.com/asia-bio-partnering-forum/,16/04/2024 00:03:25
SILMO Singapore,Date: 24-26 April 2024,Location: Suntec Singapore Convention Centre,https://silmosingapore.com/,16/04/2024 00:03:25
Renewable Energy Markets Asia 2024,Date: 29-30 April 2024,Location: Singapore,https://www.renewableenergymarkets.com/asia,16/04/2024 00:03:25
World Ageing Festival 2024,Date: 6-10 May 2024,Location: Sands Expo & Convention Centre,https://www.worldageingfestival.com/,16/04/2024 00:03:25
TMT M&A Forum APAC,Date: 8 May 2024,Location: Sands Expo & Convention Centre,https://asia.tmtfinance.com/,16/04/2024 00:03:25
Revenue Optimization Conference 2024,Date: 8-9 May 2024,Location: Sands Expo & Convention Centre,https://hsmaiasia.org/revenue-optimization-conference/,16/04/2024 00:03:25
TFWA Asia Pacific Exhibition & Conference,Date: 12-16 May 2024,Location: Sands Expo & Convention Centre,https://www.tfwa.com/tfwa-asia-pacific-exhibition-conference,16/04/2024 00:03:25
The 2024 ACM Web Conference,Date: 13-15 May 2024,Location: To be advised,https://www2024.thewebconf.org/,16/04/2024 00:03:25
GBTA APAC Conference 2024,Date: 14-15 May 2024,Location: Raffles City Convention Centre,https://apacconference.gbta.org/,16/04/2024 00:03:25
LogiSYM Asia Pacific 2024,Date: 15-16 May 2024,Location: Singapore Expo,https://logisym.org/asiapacific2024/,16/04/2024 00:03:25
CeMAT South East Asia,Date: 15-17 May 2024,Location: Singapore Expo,https://cematseasia.com/,16/04/2024 00:03:25
Asia Tech x Singapore 2024,Date: 29 – 31 May 2024,Location: Singapore EXPO,https://asiatechxsg.com/,16/04/2024 00:03:25
"43rd Conference on Ocean, Offshore & Arctic Engineering (OMAE)",Date: 9-14 June 2024,Location: Singapore Expo,https://event.asme.org/OMAE,16/04/2024 00:03:25
"World Health, Fitness & Wellness Festival 2024",Date: 11-13 June 2024,"Location: Raffles City Convention Centre, Singapore",https://beyondactiv.com/events/world/,16/04/2024 00:03:25
CleanEnviro Summit Singapore (CESG) 2024,Date: 19-21 June 2024,Location: Sands Expo and Convention Centre,https://www.cleanenvirosummit.gov.sg/,16/04/2024 00:03:25
Restaurant Asia 2024,Date: 26 – 28 June 2024,"Location: Sands Expo & Convention Centre,",https://restaurantasia.com.sg/,16/04/2024 00:03:25
Yummy Food Expo 2024,Date: 27 – 30  June 2024,Location: Singapore EXPO,https://singaporefoodshows.com.sg/yummy-food-expo/,16/04/2024 00:03:25
ILTM Asia Pacific,Date: 1-4 July 2024,Location: Sands Expo and Convention Centre,https://www.iltm.com/asia-pacific/en-gb.html,16/04/2024 00:03:25
Pharma Manufacturing Asia 2024,Date: 17 – 19 July 2024,Location: Sands Expo & Convention Centre,https://www.pharma-manufacturing-execution-system-asia.com/,16/04/2024 00:03:25
Singapore MICE Forum,Date: 25-26 July 2024,Location: Singapore,https://saceos.org.sg/singaporemiceforum/,16/04/2024 00:03:25
Singapore MICE Awards,Date: 25 July 2024,Location: Singapore,https://saceos.org.sg/singaporemiceawards/,16/04/2024 00:03:25
Singapore MICE Challenge,Date: 26 July 2024,Location: Singapore,https://saceos.org.sg/singaporemicechallenge/,16/04/2024 00:03:25
The Business Show Asia 2024,Dates: 28 – 29 August 2024,Location: Sands Expo & Convention Centre,https://www.asiabusinessshow.com/,16/04/2024 00:03:25
ISPE Singapore Affiliate Conference & Exhibition 2024,Dates: 28 – 30 August 2024,Location: Suntec Singapore Convention Centre,https://ispe.org/singapore-affiliate/events/ispe-singapore-conference-exhibition-2024,16/04/2024 00:03:25
ISS World Asia 2024,Date: 3-5 September 2024,Location: Shangri-La Singapore,https://www.issworldtraining.com/ISS_AP/,16/04/2024 00:03:25
Seafood Expo Asia,Date: 4 – 6 September 2024,Location: Sands Expo and Convention Centre,https://www.seafoodexpo.com/asia/,16/04/2024 00:03:25
World Food Fair 2024,Date: 5 – 8 September 2024,Location: Singpore Expo,https://singaporefoodshows.com.sg/world-food-fair/,16/04/2024 00:03:25
Medical Fair Asia 2024,Date: 11-13 September 2024,Location: Sands Expo & Convention Centre,https://www.medicalfair-asia.com/,16/04/2024 00:03:25
Medical Fair Asia 2024,Date: 11-13 September 2024,Location: Sands Expo & Convention Centre,https://www.medmanufacturing-asia.com/,16/04/2024 00:03:25
Franchising & Licensing Asia (FLAsia) 2024,Date: 12 – 14 September 2024,Location: Sands Expo and Convention Centre,https://franchiselicenseasia.com/flasia-overview/,16/04/2024 00:03:25
DigiMarCon Asia Pacific 2024,Date: 19 – 20 September 2024,Location: Sands Expo and Convention Centre,https://digimarconapac.com/,16/04/2024 00:03:25
MRO Asia- Pacific Conference & Exhibition 2024,Date: 24 – 26 September 2024,Location: Singapore Expo,https://mroasia.aviationweek.com/,16/04/2024 00:03:25
Submarine Networks World 2024,Date: 25 – 26 September 2024,Location: Suntec Singapore Convention & Exhibition Centre,https://www.terrapinn.com/conference/submarine-networks-world/index.stm,16/04/2024 00:03:25
FIND DESIGN FAIR ASIA,Date: 26 – 28 September 2024,Location: Sands Expo & Convention Centre,https://www.designfairasia.com/,16/04/2024 00:03:25
Brew Asia 2024,Date: 3-4 October 2024,Location: Sands Expo & Convention Centre,https://www.brew-asia.com/,16/04/2024 00:03:25
Cyber Security World 2024,Date: 9 – 10 October 2024,Location: Sands Expo & Convention Centre,https://www.cybersecurityworldasia.com/,16/04/2024 00:03:25
Cloud Expo Asia 2024,Date: 9 – 10 October 2024,Location: Sands Expo & Convention Centre,https://www.cloudexpoasia.com/,16/04/2024 00:03:25
Big Data & AI World 2024,Date: 9 – 10 October 2024,Location: Sands Expo & Convention Centre,https://www.bigdataworldasia.com/,16/04/2024 00:03:25
Technology for Marketing Asia 2024,Date: 9 – 10 October 2024,Location: Sands Expo & Convention Centre,https://www.ecommerceexpoasia.com/technologyformarketingasia,16/04/2024 00:03:25
Industrial Transformation ASIA-PACIFIC 2024,Date: 14 – 16 October 2024,Location: Singapore Expo,https://www.industrial-transformation.com/,16/04/2024 00:03:25
Accounting & Finance Show Asia 2024,Date: 16 – 17 October 2024,Location: Sands Expo & Convention Centre,https://www.terrapinn.com/exhibition/accounting-finance-show-asia/index.stm,16/04/2024 00:03:25
Singapore International Energy Week,Date: 21 – 25 October 2024,Location: Sands Expo & Convention Centre,https://fhahoreca.com/,16/04/2024 00:03:25
FHA-HoReCa,Date: 22 – 25 October 2024,Location: Singapore Expo,https://fhahoreca.com/,16/04/2024 00:03:25
Asian Downstream Summit ,Date: 23 – 24 October 2024,Location: Sands Expo & Convention Centre,https://asiandownstreaminsights.com/events/asian-downstream-summit/,16/04/2024 00:03:25
ITB Asia 2024,Date: 23 – 25 October 2024,Location: Sands Expo & Convention Centre,https://www.itb-asia.com/,16/04/2024 00:03:25
Food Japan 2024,Date: 24 – 26 October 2024,"Location: Suntec Convention Centre, Singapore",https://oishii-world.com/en/,16/04/2024 00:03:25
Worlds Leading Wines Singapore 2024,Date: 30 October 2024,"Location: Goodwood Park, Singapore",,16/04/2024 00:03:25
EDUtech Asia 2024,Date: 5-7 November 2024,Location: Sands Expo Convention Center,https://www.terrapinn.com/exhibition/edutech-asia/index.stm,16/04/2024 00:03:25
Singapore FinTech Festival 2024,Date: 6 – 8 November 2024,Location: Singapore Expo,https://www.fintechfestival.sg/,16/04/2024 00:03:25
Singapore International Transport Congress and Exhibition 2024,Date: 6 – 8 November 2024,Location: Suntec Singapore ,https://www.sitce.org/,16/04/2024 00:03:25
utechseasia,Date: 13 – 14 November 2024,Location: Sands Expo & Convention Centre,https://www.utechseasia.com/,16/04/2024 00:03:25
UTECH Southeast Asia 2024,,,,16/04/2024 00:03:25
Global Sustainable Tourism Conference 2024,Date: 13 – 16 November 2024,"Location: Sentosa, Singapore",https://www.gstcouncil.org/gstc2024singapore/,16/04/2024 00:03:25
Architecture & Building Services 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/,16/04/2024 00:03:25
ArchXpo 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/events/archxpo/,16/04/2024 00:03:25
Design Asia 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/events/designasiaexpo/,16/04/2024 00:03:25
International Facility Management Expo 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/events/ifame/,16/04/2024 00:03:25
Fire & Disaster Asia 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/events/firedisasterasia/,16/04/2024 00:03:25
Safety & Security Asia 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/events/safetysecurityasia/,16/04/2024 00:03:25
Work Safe Asia 2024,Date: 13 – 15 November 2024,Location: Sands Expo & Convention Centre,https://architecturebuildingservices.com.sg/events/worksafeasia/,16/04/2024 00:03:25
OSEA 2024,Date: 19 – 21 November 2024,Location: Sands Expo & Convention Centre,https://www.osea-asia.com/,16/04/2024 00:03:25
TOC Asia 2024,Date: 26-27 November 2024,Location: Sands Expo Convention Center,https://www.tocevents-asia.com/en/home.html,16/04/2024 00:03:25
